PK_FactAdditionalInternationalProductDescription_ProductKey_CultureName,1749581271,NULL,1,1253579504,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.183,2017-10-27 14:36:32.183,0,0,0
PK_FactCallCenter_FactCallCenterID,1765581328,NULL,1,1269579561,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.190,2017-10-27 14:36:32.190,0,0,0
PK_FactCurrencyRate_CurrencyKey_DateKey,1781581385,NULL,1,1285579618,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.207,2017-10-27 14:36:32.207,0,0,0
PK_FactInternetSales_SalesOrderNumber_SalesOrderLineNumber,1797581442,NULL,1,1317579732,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.340,2017-10-27 14:36:32.340,0,0,0
PK_FactInternetSalesReason_SalesOrderNumber_SalesOrderLineNumber_SalesReasonKey,1813581499,NULL,1,1333579789,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.420,2017-10-27 14:36:32.420,0,0,0
PK_FactProductInventory,1829581556,NULL,1,1349579846,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.843,2017-10-27 14:36:32.843,0,0,0
PK_FactResellerSales_SalesOrderNumber_SalesOrderLineNumber,1845581613,NULL,1,1365579903,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.997,2017-10-27 14:36:32.997,0,0,0
PK_FactSalesQuota_SalesQuotaKey,1861581670,NULL,1,1381579960,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:33.003,2017-10-27 14:36:33.003,0,0,0
PK_FactSurveyResponse_SurveyResponseKey,1877581727,NULL,1,1397580017,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:33.010,2017-10-27 14:36:33.010,0,0,0
PK_ProspectiveBuyer_ProspectiveBuyerKey,1893581784,NULL,1,1429580131,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:33.023,2017-10-27 14:36:33.023,0,0,0
AK_DimProduct_ProductAlternateKey_StartDate,1909581841,NULL,1,1125579048,UQ,UNIQUE_CONSTRAINT,2017-10-27 14:36:33.067,2017-10-27 14:36:33.067,0,0,0
AK_DimProductCategory_ProductCategoryAlternateKey,1925581898,NULL,1,1141579105,UQ,UNIQUE_CONSTRAINT,2017-10-27 14:36:33.070,2017-10-27 14:36:33.070,0,0,0
AK_DimProductSubcategory_ProductSubcategoryAlternateKey,1941581955,NULL,1,1157579162,UQ,UNIQUE_CONSTRAINT,2017-10-27 14:36:33.077,2017-10-27 14:36:33.077,0,0,0
AK_DimPromotion_PromotionAlternateKey,1957582012,NULL,1,1173579219,UQ,UNIQUE_CONSTRAINT,2017-10-27 14:36:33.080,2017-10-27 14:36:33.080,0,0,0
AK_DimReseller_ResellerAlternateKey,1973582069,NULL,1,1189579276,UQ,UNIQUE_CONSTRAINT,2017-10-27 14:36:33.087,2017-10-27 14:36:33.087,0,0,0
QueryNotificationErrorsQueue,1977058079,NULL,1,0,SQ,SERVICE_QUEUE,2009-04-13 12:59:13.483,2009-04-13 12:59:13.483,1,0,0
AK_DimSalesTerritory_SalesTerritoryAlternateKey,1989582126,NULL,1,1221579390,UQ,UNIQUE_CONSTRAINT,2017-10-27 14:36:33.090,2017-10-27 14:36:33.090,0,0,0
queue_messages_1977058079,1993058136,NULL,4,1977058079,IT,INTERNAL_TABLE,2009-04-13 12:59:13.483,2017-08-22 19:38:04.030,1,0,0
AK_FactCallCenter_DateKey_Shift,2005582183,NULL,1,1269579561,UQ,UNIQUE_CONSTRAINT,2017-10-27 14:36:33.097,2017-10-27 14:36:33.097,0,0,0
EventNotificationErrorsQueue,2009058193,NULL,1,0,SQ,SERVICE_QUEUE,2009-04-13 12:59:13.500,2009-04-13 12:59:13.500,1,0,0
FK_DimAccount_DimAccount,2021582240,NULL,1,997578592,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.103,2017-10-27 14:36:33.103,0,0,0
queue_messages_2009058193,2025058250,NULL,4,2009058193,IT,INTERNAL_TABLE,2009-04-13 12:59:13.500,2017-08-22 19:38:04.033,1,0,0
FK_DimCustomer_DimGeography,2037582297,NULL,1,1029578706,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.110,2017-10-27 14:36:33.110,0,0,0
ServiceBrokerQueue,2041058307,NULL,1,0,SQ,SERVICE_QUEUE,2009-04-13 12:59:13.500,2009-04-13 12:59:13.500,1,0,0
FK_DimDepartmentGroup_DimDepartmentGroup,2053582354,NULL,1,1061578820,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.130,2017-10-27 14:36:33.130,0,0,0
queue_messages_2041058307,2057058364,NULL,4,2041058307,IT,INTERNAL_TABLE,2009-04-13 12:59:13.500,2017-08-22 19:38:04.033,1,0,0
FK_DimEmployee_DimSalesTerritory,2069582411,NULL,1,1077578877,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.140,2017-10-27 14:36:33.140,0,0,0
filestream_tombstone_2073058421,2073058421,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:03.933,2017-08-22 19:38:04.073,1,0,0
FK_DimEmployee_DimEmployee,2085582468,NULL,1,1077578877,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.140,2017-10-27 14:36:33.140,0,0,0
syscommittab,2089058478,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:03.940,2017-08-22 19:38:03.940,1,0,0
FK_DimGeography_DimSalesTerritory,2101582525,NULL,1,1093578934,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.147,2017-10-27 14:36:33.147,0,0,0
filetable_updates_2105058535,2105058535,NULL,4,0,IT,INTERNAL_TABLE,2017-08-22 19:38:04.093,2017-08-22 19:38:04.093,1,0,0
FK_DimOrganization_DimCurrency,2117582582,NULL,1,1109578991,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.153,2017-10-27 14:36:33.153,0,0,0
FK_DimOrganization_DimOrganization,2133582639,NULL,1,1109578991,"F ",FOREIGN_KEY_CONSTRAINT,2017-10-27 14:36:33.153,2017-10-27 14:36:33.153,0,0,0
